	hemoglobin	name	weight	smoker	erytrocyty	alt	er-cv	etytr	alp	hbver	ast	hematokrit	leukocyty	indicator	trombocyty	ssn	relationship
5897	5.50106	Nicholas Chandler	70.77292	no	6.70397	3.02151	64.11786	9.57324	77.59160	9.15083	51.78480	6.69683	7.45518	0.00000	6.19023	466-09-6791	divoced
5898	6.60722	Dakota Lopez	102.02618	Y	8.86942	14.36546	47.37332	5.59519	85.62723	6.03175	62.89954	7.68938	7.02131	1.00000	5.75895	444-10-9492	married
5899	5.99592	Matthew Cain	26.05022	N	7.10359	4.59412	53.69914	6.04764	76.23119	9.84361	52.55336	7.46428	7.54762	1.00000	8.47068	074-93-1543	single
5900	3.98136	John Chung	75.69771	Y	7.03624	4.39274	66.73098	6.28211	28.56992	10.42432	49.13481	7.01664	5.18496	1.00000	9.27592	047-48-8504	single
5901	6.80130	Beth Hernandez	57.85366	Y	7.23642	4.83005	33.72407	5.37011	81.03071	6.45745	31.91179	6.11705	6.87565	1.00000	5.03121	175-06-1974	divoced
5902	6.61992	Jeffrey Garcia	54.37508	no	7.75868	5.39733	38.57631	5.36637	81.70900	11.46591	62.40173	7.94208	5.37554	1.00000	8.84354	021-18-6930	married
5903	5.94059	Nancy Tate	123.83181	yes	8.83045	11.33950	45.95630	5.51516	84.77707	6.00659	55.68240	7.26923	6.37324	1.00000	6.28165	851-12-9635	single
5904	7.11796	Sarah James	67.82876	no	6.91771	3.58954	67.58028	5.46128	76.44388	6.80290	50.54976	6.77028	6.59747	1.00000	3.67629	170-53-6439	divoced
5905	5.20512	Ryan Barrett	18.55789	Y	6.70481	3.67855	47.54159	7.09165	67.57682	8.09242	50.44321	6.60253	6.25797	0.00000	6.95719	765-93-1440	single
5906	6.08897	David Anderson MD	68.43660	no	7.53264	4.43162	35.37344	5.24496	85.14262	8.64029	56.38235	7.55057	7.81998	1.00000	8.58790	364-85-7159	married
5907	4.99665	Curtis Webb	84.82638	Y	6.94406	3.17177	57.86735	7.29045	54.28440	9.23994	72.58355	9.31824	8.25669	0.00000	7.15160	259-36-9288	single
5908	5.98079	Alexander Holt	70.09394	no	8.31992	8.00669	59.70506	9.27016	87.72950	8.20066	62.35524	6.64473	6.74832	0.00000	5.79184	886-67-2291	divoced
5909	6.36842	Keith Hill	56.83382	no	6.73883	2.27959	23.01864	9.22521	85.42979	7.04745	62.60277	7.81384	7.13127	0.00000	5.34219	592-44-3996	divoced
5910	5.45451	Terry Johnson	122.64051	no	6.67072	2.61141	52.19265	5.38374	72.53357	6.56642	62.02642	6.92856	8.43759	1.00000	5.05589	518-25-3761	nop
5911	3.47388	Jennifer Haynes	67.25051	no	7.62674	5.16092	45.30156	6.38685	14.12362	6.96881	43.50715	6.78574	6.02913	1.00000	8.76173	791-90-0495	nop
5912	8.94995	Melissa Clark	99.77622	no	9.36740	21.49354	40.33524	6.36951	10.39857	5.51875	56.31585	7.03384	7.32457	0.00000	5.57178	727-28-8330	single
5913	5.59802	Ashley Bridges	44.21106	Y	7.26708	5.14380	57.64562	6.62337	75.90738	7.44022	38.63991	6.99045	7.71992	0.00000	6.66724	265-24-7489	divoced
5914	7.11657	Thomas Hanson	132.93691	no	8.86518	15.01099	47.74955	5.56420	76.93926	7.06917	57.18460	8.35516	7.29796	1.00000	7.74293	754-68-6390	separated
5915	6.88902	Ashley Gonzalez	117.51452	Y	8.81157	12.77329	45.72277	4.85837	80.64719	7.87186	53.12052	6.82345	8.19345	1.00000	8.30431	267-89-4784	married
5916	8.17723	Alexandra Greer	40.26711	no	7.35842	3.84270	42.32497	1.99787	36.26255	6.10277	73.07994	8.02817	7.89410	0.00000	6.26052	068-34-5583	single
5917	7.35305	Jeffery White	66.50816	no	6.24941	3.54679	61.93487	7.34559	67.93893	8.24963	53.19690	7.08576	8.16113	0.00000	5.54041	705-34-6965	widowed
5918	6.27216	Stephen Martinez	67.23489	no	7.85102	6.80998	43.58542	5.47126	86.58935	8.51192	40.58156	7.73355	7.79766	1.00000	8.38071	870-91-4670	widowed
5919	5.86491	James Fernandez	101.21256	Y	7.88886	6.20713	70.11694	9.56565	82.95290	7.16616	37.83290	6.98934	7.49284	0.00000	6.12433	271-67-3091	separated
5920	7.52886	Elizabeth Esparza	83.33434	N	7.43634	4.67371	63.81028	4.29496	59.80271	6.88148	61.00165	7.26060	8.90512	0.00000	5.79589	576-02-1941	single
5921	7.74804	Douglas Gallegos	54.47615	no	6.32068	3.70300	54.99693	4.70278	54.45355	6.90746	54.60404	5.26465	7.40296	1.00000	4.72820	803-46-8010	divoced
5922	8.40056	William Cooper	131.26888	yes	6.68447	3.93704	50.26433	4.05948	23.81370	6.42559	40.91111	7.50514	5.80844	0.00000	2.43808	586-73-8061	married
5923	5.80887	Traci Gibbs	24.04708	no	8.29736	7.87189	60.68751	4.40655	78.70799	9.48936	58.72439	6.59149	7.70066	1.00000	9.22764	654-66-2429	married
5924	4.84323	Lisa Ross	99.11132	yes	8.12773	7.48631	66.94599	6.62360	55.67742	5.35253	47.94929	5.92676	6.34759	1.00000	6.35145	127-30-2178	married
5925	8.68019	Rose Murray	13.95782	yes	7.40338	3.17672	61.58590	7.42966	25.73449	5.89515	66.93594	7.88275	6.12576	0.00000	5.46325	643-13-3209	widowed
5926	5.87068	Eric Walker	36.54210	Y	5.64649	2.48151	62.96857	8.07368		9.04449	54.83398	7.80667	7.98258	0.00000	5.74475	653-33-9984	divoced
5927	6.83732	Robert Bates	79.71532	no	7.18753	5.14627	53.57894	4.21137	75.14953	7.39575	40.01761	6.08616	7.17937	0.00000	5.00924	236-69-0082	single
5928	4.53376	Luis Clarke	48.83201	yes	7.01148	5.25225	45.13926	6.36330	46.33059	5.64534	67.17644	7.74924	6.10288	0.00000	6.06027	899-32-5770	separated
5929	7.59998	Marisa Zhang	79.61305	Y	6.67877	3.47853	45.66234	4.68937	59.83570	7.01295	46.12908	6.56280	6.64606	1.00000	4.39722	353-04-1449	nop
5930	5.66464	Elizabeth Ramsey	56.55221	Y	8.37985	8.39520	49.44438	9.15681	78.42728	8.88980	45.40053	7.47147	7.24624	0.00000	5.77707	624-60-0172	single
5931	5.83521	Pamela Navarro	65.87934	yes	6.74102	2.68400	44.84627	5.59975	81.09352	7.38240	70.63376	8.43119	7.14804	1.00000	8.26503	511-91-8773	married
5932	6.25657	David Reed	68.76761	no	6.16518	2.79447	64.64629	5.77797	83.66255	8.27517	59.30218	8.69239	7.44232	1.00000	8.21068	224-81-1219	married
5933	4.58715	Amy Small	86.11440	no	8.16228	8.50584	69.38821	8.04826	45.02681	9.95368	56.25780	6.22762	7.26654	0.00000	7.67751	236-75-2316	widowed
5934	3.64362	Robin Fitzpatrick	89.67581	yes	7.43935	4.58659	72.94788	6.34317	13.33604	10.11981	69.67172	7.44396	6.81841	1.00000	9.33579	531-80-7183	married
5935	6.10127	Crystal Mclaughlin MD	20.62377	yes	5.66780	2.81096	47.29249	5.33738	83.90202	6.31138	58.01907	7.59763	7.58553	1.00000		047-52-2392	separated
5936	5.37257	George Shepard	38.36771	no	7.47362	4.97282	40.98250	9.82191	73.01016	9.39056	72.32724	6.44980	7.13671	0.00000	6.42211	768-64-9683	single
5937	6.90282	William Smith	85.92466	no	7.41848	4.91145	48.27029	5.61079	80.12309	11.02778	54.67395	6.85332	8.16991	1.00000	8.54391	847-33-3233	married
5938	6.67434	Daniel Alvarado	36.03553	Y	6.83422	5.47914	39.10857	6.55530	84.03505	7.96369	55.44015	5.98743	6.10414	1.00000	7.62913	606-47-6859	divoced
5939	5.96604	Linda Singleton	56.18811	yes	6.78603	3.42249	69.08669	5.37581	84.67753	10.57714	70.60509	7.17248	6.31825	1.00000	8.92758	860-38-9709	separated
5940	5.62337	Patricia Thomas	10.85325	Y	6.75325	3.66128	50.15396	6.57347	76.53160	5.17233	51.39806	5.99192	6.73721	1.00000	6.67399	893-24-4602	nop
5941	6.59486	David Mitchell DDS	55.11233	yes	5.63402	0.85564	52.94730	6.11328	87.12237	5.68664	61.11434	6.77187	7.13195	1.00000	5.87808	789-80-6944	divoced
5942	2.62929	Amanda Clements	31.60219	no	7.37006	5.16252	44.58662	5.68456	16.40815	8.45628	38.92142	6.33268	7.48718	1.00000	9.70566	506-67-3035	separated
5943	7.00846	Beverly Knapp	52.78346	no	6.23544	3.74629	46.40257	5.01167	73.60344	6.54615	63.95757	6.19978	6.81767	1.00000	7.94295	824-62-7458	married
5944	7.15263	Jennifer Haynes	62.71825	no	5.54686	2.73699	36.32988	5.40171	77.71611	6.45586	58.92919	7.77329	6.98424	1.00000	4.86688	791-90-0495	divoced
5945	8.17899	Brandon Stephens	126.45850	no	5.97630	2.45632	72.86220	6.24922	35.20973	4.62898	66.19619	5.64750	6.34023	0.00000	6.37865	697-26-0767	widowed
5946	5.60178	Mrs. Darlene Miller	19.21973	no	6.20938	3.65705	70.39407	7.41751	73.62702	9.12135	51.32563	6.45943	5.35375	1.00000	7.86940	747-04-3082	married
5947	8.69122	Michelle Stewart	43.86381	no	8.37359	8.05560	57.17980	3.77882	22.81651	7.33846	31.52770	6.54368	7.16208	1.00000	5.05664	581-58-5138	married
5948	5.88940	Ruth Welch	30.58971	Y	7.26343	2.99128	58.49685	6.74062	82.78452	9.59667	56.96410	6.91900	5.85635	0.00000	6.04565	590-62-6515	single
5949	8.40906	Courtney Patterson	107.33416	no	7.40301	4.26263	64.75566	5.52727	26.19925	7.51499	51.76332	6.17052	6.51798	1.00000	7.33468	692-61-4626	single
5950	7.63495	Mike Gordon	52.44349	yes	6.42032	3.31147	51.24437	5.69166	56.39358	10.94018	39.60123	5.91967	5.38748	1.00000	8.19244	834-05-8521	married
5951	6.50462	Darrell Harris	82.48396	no	8.00909	6.49963	44.86752	11.23174	86.16863	7.48715	45.90964	7.81172	6.95364	0.00000	5.05377	386-13-0006	single
5952	5.10302	Mr. Jared Freeman PhD	87.00058	no	7.19472	4.32886	44.61064	8.87573	58.30350	9.79787	60.38210	5.90552	8.13513	0.00000	7.01081	863-77-5919	married
5953	8.33911	Brittany Schaefer	51.80838	no	6.62419	3.47491	59.42221	7.13854	29.25349	6.22868	26.26953	8.16983	5.75989	0.00000	4.90257	474-50-7552	widowed
5954	6.62475	Victoria Moyer	78.43182	yes	6.90575	4.57335	33.67242	10.12135	90.93722	8.22896	73.59321	8.73860	6.82333	0.00000	4.50855	503-16-6458	single
5955	5.89165	Brad Porter	95.09981	Y	7.87213	6.99591	52.46242	5.96966	93.60373	5.25370	67.57243	7.91322	6.06179	1.00000	7.42722	424-41-7404	divoced
5956	2.21962	Jessica Ward	70.54591	yes	7.28798	3.50502	54.12695	6.88379	25.92067	8.37763	55.34448	7.72861	7.68610	1.00000	9.31328	626-48-2423	nop
5957	8.29837	Mrs. Stephanie Cobb	104.67809	no	8.08163	7.56071	52.21326	2.08432	33.91423	7.75978	44.69807	6.29931	5.94432	0.00000	4.85318	336-49-0135	married
5958	6.93673	Robert Gonzalez	60.21860	Y	7.22385	4.27753	45.79775	5.04206	79.19653	6.66502	46.31966	7.03391	5.51013	1.00000	5.13519	062-63-6625	divoced
5959	8.91833	Elijah Martin	54.06175	yes	6.75251	4.27246	76.82507	6.86412	11.28473	6.88292	51.56120	7.09010	6.71539	0.00000	5.16345	455-32-9405	divoced
5960	4.59973	Michael Jordan	102.10693	yes	6.47209	3.73142	43.52391	6.00772	35.31140	7.06732	54.77946	6.37446	8.72825	1.00000	8.52354	234-48-7907	married
5961	8.23524	Thomas Miller	61.53989	no	6.80845	3.40085	35.83967	7.73745	33.69382	6.55736	79.53118	5.27969	5.02259	0.00000	5.82908	216-98-6378	married
5962	5.54160	Rodney Mccormick	64.55482	no	7.45010	5.04379	39.20680	6.12174	79.82745	5.56853	55.70906	6.99211	6.55639	1.00000	6.49700	885-18-7606	married
5963	7.89149	Monique Smith	100.10856	Y	7.93127	6.84992	39.99156	6.57659	43.51733	6.20908	66.32484	7.71337	8.17581	0.00000	7.64212	190-97-5103	separated
5964	9.92870	Joan Carpenter	41.74050	no	7.09335	5.16882	62.30558	6.65444	13.03499	2.63305	56.18870	5.04984	5.08059	0.00000	8.30929	241-62-4610	divoced
5965	5.27272	Frederick Long	81.39630	no	7.73397	6.54478	44.88666	4.33380	67.03899	10.37309	45.31075	5.22563	7.63492	0.00000	6.72794	202-45-8153	single
5966	6.99732	Christopher Wilkinson	47.76706	no	6.34756	4.22541	63.56245	4.52809	76.67743	6.58422	78.10633	5.52796	5.70086	1.00000	6.23157	789-03-3038	nop
5967	3.66487	Paula Evans	140.03148	no	8.14385	8.40677	44.14980	5.68132	15.56355	8.29443	71.99624	6.23557	4.69855	1.00000	9.26929	603-32-4076	divoced
5968	5.39639	Mary Richardson MD	70.63292	no	7.99614	6.89904	58.15654	6.14679	76.95733	10.55898	64.25410	7.02950	8.39626	0.00000	6.30408	092-66-8874	divoced
5969	5.44368	Erin Landry	52.72435	no	7.93884	7.86516	58.33583	5.40200	73.27508	8.03789	49.50715	7.97369	7.64667	1.00000	8.65286	825-59-2207	separated
5970	5.19483	Diana Rice	81.27437	no	6.78115	3.62876	26.96747	8.77277	63.35412	7.91852	47.65275	7.06792	4.80338	0.00000	7.26509	319-53-0204	single
5971	5.81339	Jessica Grant	83.91350	Y	5.79589	3.03931	44.56494	5.72516	76.74592	5.73377	43.12377	7.22645	6.39846	1.00000	6.73290	189-54-4264	single
5972	8.90706	Karen Maldonado	122.05622	Y	5.75158	3.34275	54.25886	4.90402	12.85894	4.13140	28.05255	6.20703	6.15442	0.00000	8.07317	132-33-6767	widowed
5973	7.72678	Jeremy Hayes	63.03977	no	7.24753	3.94407	76.68674	4.13202	42.42617	6.42217	57.15573	7.50072	8.96239	0.00000	5.55792	043-98-6513	married
5974	5.46673	Carolyn Chase	91.99744	no	6.35101	1.75356	36.72297	9.54019	69.87708	8.03609	32.06583	8.35096	6.89922	0.00000	6.57470	092-01-8782	nop
5975	6.82228	Ronald Carpenter	107.24020	yes	8.32530	9.90554	63.55785	5.49825	82.87805	5.93878	53.50912	8.58949	7.31899	0.00000	6.19346	667-20-9410	divoced
5976	7.90050	Mr. Robert Palmer PhD	36.68373	no	7.13132	5.14288	37.32042	6.04624	46.28160	9.04488	53.11624	5.99914	5.67163	1.00000	7.59645	696-79-6461	married
5977	4.83333	Johnny Simon	74.12430	no	8.92504	14.86028	47.04505	6.10403	53.67817	5.44359	42.85551	7.15307	5.41737	1.00000	7.12418	135-35-5972	married
5978	9.56221	Kylie Stevens	126.09201	Y	5.86312	2.91990	45.09557	7.93218	13.74116	6.18014	44.07613	6.26563	7.36640	0.00000	6.33541	353-22-6015	single
5979	6.22806	Lynn Mason	76.01747	Y	6.56496	3.08225	35.42306	8.47573	83.19721	8.88986	75.28123	5.85229	6.03982	0.00000	5.33698	471-10-9993	divoced
5980	7.15057	Joshua Thompson	142.16800	no	6.35300	2.62616	65.44277	8.31274	76.97278	5.63447	49.84644	5.31057	6.15310	0.00000	5.68863	346-28-9739	single
5981	9.14555	David Barrera	110.60985	Y	5.97017	3.41630	79.78533	2.58208	11.57834	7.07703	65.19314	7.25509	7.80227	0.00000	5.42705	635-19-3290	divoced
5982	5.89902	Julie Blake	71.36778	no	7.13842	3.89362	72.46984	6.03241	81.98920	6.40672	60.41339	7.03872	7.28026	1.00000	4.21154	352-10-5044	widowed
5983	8.56449	Jessica Nelson	93.80274	no	6.60786	3.08484	66.80268	3.91557	33.86509	7.29199	51.37997	8.35366	8.17408	1.00000	4.85431	306-93-2073	married
5984	4.02884	Alexandra Gonzalez	81.01525	no	7.64734	5.57017	55.78058	5.68350	29.68450	6.87851	62.86151	6.31401	7.03909	1.00000	8.84912	637-10-7692	separated
5985	6.39832	Sarah Sandoval	86.13610	no	8.14869	6.23896	73.10302	6.56260	90.60101	6.79674	87.91878	4.58586	6.24212	1.00000	7.50607	809-33-1196	single
5986	6.42124	Terry Cunningham	73.87045	no	7.12761	3.08956	57.04683	4.63928	87.54119	10.43774	37.53943	5.84018	7.02497	1.00000	9.06513	253-92-9350	nop
5987	2.45474	Ashley Mercado	99.86458	no	9.22604	17.32248	51.48359	5.72376	12.52586	10.03867	45.85396	6.21743	7.45624	1.00000	10.05278	380-63-9705	divoced
5988	8.67926	Andrew Novak	43.89803	N	6.60118	4.16921	46.19316	8.77317	18.06829	5.90098	45.56556	8.26162	8.44357	0.00000	6.41603	898-32-4198	separated
5989	8.08765	James Brown	59.69120	yes	6.45191	4.25531	58.81424	7.17268	41.39583	5.02800	80.75488	6.54976	6.87321	0.00000	5.92963	604-36-8992	single
5990	4.29225	Crystal Bailey	115.23785	Y	6.46700	3.36825	57.50210	9.65895	28.70929	9.12976	53.47320	6.51351	6.76968	0.00000	8.43440	620-48-3857	single
5991	5.93500	Mark Roberts	40.74853	no	7.69557	4.74988	49.44166	5.43427	91.20156	5.94710	40.03750	8.33000	8.30070	1.00000	6.60008	035-16-4270	separated
5992	3.75932	Melanie Shaw	86.13165	Y	7.42037	5.79375	58.82241	6.35809	17.06359	7.60943	54.77154	4.86451	6.75866	1.00000	8.79393	685-42-9869	married
5993	6.20435	Collin Jenkins	146.42030	N	7.26670	4.78135	56.66124	6.75473	88.11595	9.24419	49.09610	7.34108	8.11348	1.00000	7.96026	611-68-8045	divoced
5994	6.59595	Austin Beck	22.44244	no	7.33471	5.31874	75.03488	6.24583	80.01547	5.48458	76.65883	8.51440	5.37003	1.00000	6.08974	889-74-0974	divoced
5995	9.00769	Stephen Morris	65.70323	no	8.38649	9.11706	64.79142	7.38405	15.09646	5.14814	69.92335	8.16454	7.58397	0.00000	7.19561	172-39-6570	single
5996	4.70692	Mrs. Amber Hodges	84.91637	N	8.65328	9.56244	48.36416	5.74450	49.74197	5.75068	45.13543	6.46337	6.85269	1.00000	7.08618	297-66-6941	married
5997	4.86474	Sarah Gonzalez	67.20645	Y	10.21580	45.21057	52.17557	8.54291	58.33298	7.05965	42.91446	7.66235	7.29890	0.00000	7.87931	463-62-7799	separated
5998	6.95239	Sarah Jones	40.26272	N	8.04687	6.83901	60.54290	5.05982	76.27741	6.72076	56.72005	7.99706	6.88638	1.00000	4.84729	691-28-6437	divoced
5999	4.88519	Anthony Stanton	106.68395	no	8.93548	15.10819	38.75124	5.22628	53.44420	9.99164	57.10585	6.41751	7.60734	1.00000	9.33330	442-55-7039	single
6000	5.21215	Edward Smith	96.99905	yes	6.78960	3.84396	50.91878	6.20779	76.62870	5.49254	68.50121	7.30835		1.00000	6.80220	542-25-5302	divoced
6001	4.73603	Steven Morgan	104.40629	no	6.46818	4.47227	38.92515	7.61915	52.53026	11.69397	53.25833	8.17545	5.33844	0.00000	7.18354	025-51-7120	divoced
6002	5.34629	David Burke	117.15622	Y	7.34491	3.57349	53.97085	9.57093	72.97049	9.22817	58.17340	6.20131	6.99553	0.00000	6.67443	746-90-1919	divoced
6003	8.39845	Denise Anderson	64.43047	no	7.47818	6.10160	45.59655	4.82191	28.31634	6.40251	57.38448	8.42576	6.59319	1.00000	7.46371	365-70-1469	single
6004	6.46319	Leslie Humphrey	95.61205	no	6.44595	3.81665	64.96599	5.70235	88.81640	5.91075	48.68783	7.61394	9.28020	0.00000	8.70966	813-29-2527	married
6005	5.21003	Larry Graham	93.03765	Y	8.14018	8.36581	37.75088	7.40580	72.35773	8.91467	46.62723	8.77531	5.90773	0.00000	6.90991	471-11-6989	divoced
6006	6.73138	Jaime Nguyen	79.98316	no	8.67404	12.57004	57.52055		90.80525	8.22518	44.06664	7.17735	6.41465	0.00000	4.43380	397-79-2283	separated
6007	5.29185	Aaron Solis	58.23591	N	7.28278	4.17377	53.73193	6.00176	64.93427	5.71294	39.26355	6.08721	6.63845	1.00000	6.37970	030-42-4860	married
6008	5.06062	David Carey	40.76029	no	5.78412	1.80635	42.42071	5.99173	58.48875	7.14836	49.51143	6.87046	6.02394	1.00000	8.36347	193-10-2569	married
6009	7.42992	Brian Horn	109.54208	Y	8.19362	7.30077	54.94559	5.74377	68.39705	6.21485	55.42430	8.03361	6.15491	1.00000	7.36948	366-10-1897	single
6010	8.43265	Carlos Patton	94.53715	no	6.22968	2.14357	50.42716	6.95786	35.54363	6.10029	69.80411	6.09009	6.73105	0.00000	6.81365	055-92-7201	divoced
6011	5.33812	Denise Williams	90.73926	yes	9.16639	16.16431	47.55570	6.91464	76.76660	4.82321	68.61155	5.69101	7.47072	1.00000	7.19913	271-04-6275	married
6012	7.53939	Antonio Matthews	-10.96233	Y	7.54004	4.85709	50.17033	6.30282	60.82957	8.68604	52.23333	6.29192	6.92958	0.00000	4.72482	330-06-2783	married
6013	3.59099	Crystal Hansen	41.71391	yes	8.26723	7.71414	61.31756	7.24314	6.63635	4.84784	69.46610	5.33773	7.82186	1.00000	6.96913	444-21-5788	separated
6014	6.86911	Kara Caldwell	22.16697	Y	7.57736	5.89817	56.48246	4.66931	81.49358	9.43505	37.35021	6.72869	7.38760	1.00000	8.68646	545-91-0866	divoced
6015	6.46313	Trevor Garrison	78.25225	no	6.45951	2.29224	56.44792	5.37788	87.28534	5.82486	64.70219	6.05465	6.93954	1.00000	7.02141	081-38-5479	separated
6016	4.59149	Kendra Bryant	48.06986	no	7.33218	3.87096	42.73252	5.14079	39.33533	8.77304	39.89413	9.75240	9.17141	1.00000	9.24003	800-78-3182	single
6017	7.60070	John Harris	56.07718	Y	8.12328	7.75407	32.65766	5.18941	57.09165	6.31005	67.90364	6.35835	6.18480	1.00000	5.39400	441-34-4409	nop
6018	7.31088	Linda Collier	74.77372	no	7.11922	4.57971	46.13180	7.16944	67.02835	5.86844	61.03077	8.03472	7.10216	0.00000	3.95534	764-51-2023	single
6019	5.36353	Cassie Andrews	91.47443	no	6.32516	2.94132	58.38948	5.47037	72.27273	6.35551	60.99673	7.99104	5.00950	1.00000	5.63547	795-70-5982	nop
6020	6.52304	Jeremy Edwards	65.21141	no	8.30525	9.28491	50.13400	10.66409	87.44717	6.85944	47.54263		7.80433	0.00000	4.83749	524-91-4789	separated
6021	10.09615	John York MD	134.44933	no	7.13132	4.06753	48.51209	6.32055	28.80113	5.25971	45.98007	7.65419	7.70295	0.00000	5.77601	408-06-6263	married
6022	6.24868	Lori Smith	8.63640	Y	6.33393	2.50311	49.24988	5.44647	80.38518	8.42067	61.84658	8.46244	7.68412	1.00000	8.38284	106-87-2432	nop
6023	5.08544	Melanie Cruz	86.83234	no	5.43084	3.51638	41.16028	5.61035	64.37639	6.19208	58.16536	6.83521	8.28866	1.00000	5.89262	535-07-5217	married
6024		Shannon Proctor	25.26515	no	6.80492	3.08110	63.74806	5.39749	75.07514	9.15689	63.65699	6.13032	7.60454	1.00000	8.21413	309-03-4970	single
6025	5.48984	Rita Ortiz	4.18354	no	4.41805	1.87492	44.07879	5.94425	69.59386	5.62824	51.25173	7.03185	7.54797	1.00000	6.56482	780-55-9452	nop
6026	7.11233	Elizabeth Ford	59.43193	yes	6.56713	3.50880	69.03511	5.20384	78.32960	8.42369	76.03522	6.36596	5.47471	0.00000	6.66702	201-49-5930	single
6027	4.91738	Kelly Fields	67.76579	no	7.54694	5.59074	59.79420	6.09783	57.36802	5.79172	69.31847	8.03492	8.43817	1.00000	6.11501	263-73-8763	nop
6028	6.00483	Rodney Hubbard	43.11839	Y	7.31334	4.07395	76.79167	5.24550	89.59589	6.61158	49.94348	8.10107	6.98285	1.00000	4.98041	408-62-0418	divoced
6029	8.74071	Michelle Collins	44.12255	no	4.59519	1.97619	75.53039	5.11213	25.01998	5.69515	54.93781	7.62900	7.20339	0.00000	5.06927	091-32-1428	divoced
6030	7.54569	Joshua Eaton	97.70647	no	7.40032	5.04261	50.56731	5.11803	66.40850	6.86223	59.91938	4.83238	7.27572	0.00000	4.14460	067-64-5657	married
6031	6.64826	Robert Garcia	92.42203	no	5.72654	1.85308	47.59673	6.68478	80.86870	5.75270	64.01963	7.35549	7.38989	1.00000	7.17563	618-11-6192	single
6032	7.24006	Kimberly Johnston	24.66848	no	6.36224	3.82835	43.67767	5.43794	73.81966	7.19823	50.07101	8.21985	5.74698	0.00000	6.52604	440-36-6858	divoced
6033	5.32095	Charles Norman	34.26361	no	7.58162	4.65258	53.17264	6.83955	70.19491	8.96251	55.92107	5.83415	5.73237	1.00000	8.21037	874-62-7222	single
6034	6.00106	Ricardo Rivera	65.64179	yes	8.25419	9.85005	29.87573	7.42588	85.08738	9.29623	62.47313	6.72618	6.90183	0.00000	5.57324	604-56-6931	married
6035	6.30543	Tiffany Hernandez	167.00459	no	7.42754	3.79716	53.91472	4.96895	84.64750	8.10309	44.52778	6.69109	7.44093	1.00000	8.52753	104-38-4895	single
6036	5.79531	Diana Jones	86.93940	no	6.70940	3.59455	63.07523	5.54330	80.38688	5.82011	48.46898	6.41616	7.33975	1.00000	6.83046	895-59-5826	married
6037	6.18226	Stephanie Simpson	83.89292	no	7.24031	3.31598	44.94978	10.44612	84.00113	6.79129	41.11571	6.56556	7.64059	0.00000	5.44247	162-49-4158	widowed
6038	5.28229	Bradley Hutchinson	20.66610	yes	6.86440	3.64878	41.05837	5.48165	64.73284	6.24915	79.79312	6.07138	8.99182	1.00000	5.87639	862-99-0748	married
6039	4.45184	Nicholas Reyes	19.25237	yes	5.24968	2.19621	64.68370	6.94941	41.44253	4.93124	42.12134	5.92589	9.05363	0.00000	7.03867	341-46-3468	married
6040	6.75088	Jessica Jackson	92.76618	no	6.03378	2.98497	52.85119	5.59257	85.38295	6.24636	46.76117	5.41566	8.67391	1.00000	5.22704	682-72-3097	divoced
